objID;RAdeg;DEdeg;XposW1;XposW2;YposW1;YposW2;FW1;FW2;e_XposW1;e_XposW2;e_YposW1;e_YposW2;e_FW1;e_FW2;q_W1;q_W2;rchi2W1;rchi2W2;fFW1;fFW2;FW1lbs;FW2lbs;e_FW1lbs;e_FW2lbs;fwhmW1;fwhmW2;SpModW1;SpModW2;e_SpModW1;e_SpModW2;skyW1;skyW2;RAW1deg;RAW2deg;DEW1deg;DEW2deg;coaddID;detIDW1;detIDW2;nmW1;nmW2;PrimW1;PrimW2;FlagsW1;FlagsW2;f_FlagsW1;f_FlagsW2;Prim
3448m016o0021229;344.8080574;-0.8660706;1872.315;1872.330;1111.452;1111.474;1.86867e+03;2.31254e+03;0.009;0.027;0.009;0.027;1.09998e+01;3.52277e+01;1.00000;1.00000;2.1187e+00;6.1691e-01;0.9730;0.9757;1.87105e+03;2.33063e+03;1.12104e+01;3.61143e+01;2.6548;2.8800;-1.758933e-04;-7.433295e-04;2.456853e-04;0.000589;-8.55267e-01;-1.43148e+00;344.8080574;344.8080406;-0.8660706;-0.8660595;3448m016;3448m016w1o0037256;3448m016w2o0020904;109;113;1;1;0;0;0;0;1
1961p424o0079515;195.2106763;42.2466458;0.000;822.282;0.000;1963.912;0.00000e+00;3.14418e+02;0.000;0.154;0.000;0.158;0.00000e+00;2.65893e+01;0.00000;1.00000;0.0000e+00;6.6354e-01;0.0000;0.1719;0.00000e+00;3.31061e+02;0.00000e+00;2.72001e+01;0.0000;2.8515;0.000000e+00;-3.155291e-03;0.000000e+00;0.003250;0.00000e+00;-1.53878e+00;0.0000000;195.2106763;0.0000000;42.2466458;1961p424;;1961p424w2o0032453;0;168;0;1;0;0;0;0;1
2410m228o0092907;241.8206813;-22.7041127;1037.746;0.000;137.682;0.000;7.67760e+01;0.00000e+00;0.208;0.000;0.198;0.000;8.91491e+00;0.00000e+00;1.00000;0.00000;1.1868e+00;0.0000e+00;0.5055;0.0000;6.94192e+01;0.00000e+00;9.11916e+00;0.00000e+00;2.6234;0.0000;1.915574e-03;0.000000e+00;4.220614e-03;0.000000;-2.39216e+00;0.00000e+00;241.8206813;0.0000000;-22.7041127;0.0000000;2410m228;2410m228w1o0086894;;100;0;1;0;0;0;0;0;1
0107p090o0010855;10.1036889;9.0150885;930.476;930.511;1824.761;1824.790;4.28004e+02;2.91236e+03;0.033;0.022;0.033;0.022;8.37958e+00;3.65160e+01;1.00000;1.00000;5.2349e-01;1.7167e+00;0.9994;1.0000;4.31957e+02;2.90847e+03;8.56051e+00;3.74281e+01;2.6436;2.8675;-7.915497e-05;-2.291977e-03;7.342841e-04;0.000499;-1.88850e+00;-3.42160e+00;10.1036889;10.1036661;9.0150885;9.0151149;0107p090;0107p090w1o0019331;0107p090w2o0010544;122;115;1;1;0;0;0;0;1
0253m182o0003070;24.8495848;-18.7506219;266.793;266.794;1674.258;1674.268;2.05994e+03;2.59600e+03;0.008;0.023;0.008;0.023;1.06981e+01;3.44839e+01;1.00000;1.00000;1.2115e+00;5.7853e-01;0.9781;0.9822;2.06503e+03;2.59157e+03;1.08948e+01;3.53198e+01;2.6423;2.8634;1.757741e-04;4.746914e-04;2.229744e-04;0.000526;-9.57501e-01;-5.72975e-01;24.8495848;24.8495765;-18.7506219;-18.7506210;0253m182;0253m182w1o0005434;0253m182w2o0003006;121;111;1;1;0;0;0;0;1
2307p106o0019959;230.8103828;10.8829306;1392.434;1392.440;970.313;970.300;2.03869e+03;2.50218e+03;0.008;0.023;0.007;0.021;1.02767e+01;3.21415e+01;1.00000;1.00000;2.3309e+00;5.9985e-01;0.9898;0.9876;2.04466e+03;2.51423e+03;1.04624e+01;3.29031e+01;2.6206;2.8337;-2.394915e-04;-7.890463e-04;2.237077e-04;0.000522;-8.35045e-01;-1.89110e+00;230.8103828;230.8103925;10.8829306;10.8829351;2307p106;2307p106w1o0031495;2307p106w2o0018978;139;133;1;1;0;0;0;0;1
2163p015o0008093;216.8265472;1.2015910;614.009;614.081;338.688;338.393;5.75843e+02;1.04493e+03;0.024;0.054;0.023;0.051;8.24418e+00;3.02185e+01;1.00000;1.00000;6.5091e-01;1.6089e+00;0.8871;0.9791;5.76744e+02;1.03984e+03;8.40600e+00;3.09707e+01;2.6125;2.8344;-1.036525e-04;2.991080e-03;5.560865e-04;0.001120;-4.62411e-01;-5.86294e-01;216.8265472;216.8267721;1.2015910;1.2016462;2163p015;2163p015w1o0013445;2163p015w2o0007819;134;132;1;1;0;0;0;0;1
1915p121o0011206;191.3123144;12.0781835;974.754;974.759;1376.364;1376.375;1.81345e+03;2.17046e+03;0.009;0.028;0.008;0.026;1.02725e+01;3.36348e+01;1.00000;1.00000;1.8519e+00;1.0557e+00;0.9942;0.9929;1.81352e+03;2.18246e+03;1.04661e+01;3.44632e+01;2.6368;2.8512;-9.636283e-04;-1.817822e-03;2.449220e-04;0.000617;-2.94545e-01;6.27231e-01;191.3123144;191.3123055;12.0781835;12.0781874;1915p121;1915p121w1o0020146;1915p121w2o0010982;136;128;1;1;0;0;0;0;1
3327p015o0067940;332.2758445;1.6660304;1222.023;0.000;1675.845;0.000;5.56708e+01;0.00000e+00;0.233;0.000;0.238;0.000;7.48128e+00;0.00000e+00;1.00000;0.00000;7.8576e-01;0.0000e+00;0.4390;0.0000;5.62279e+01;0.00000e+00;7.64876e+00;0.00000e+00;2.6394;0.0000;4.108965e-03;0.000000e+00;4.946862e-03;0.000000;-5.36568e-01;0.00000e+00;332.2758445;0.0000000;1.6660304;0.0000000;3327p015;3327p015w1o0066308;;120;0;1;0;0;0;0;0;1
3387m061o0009146;339.3731490;-6.2427316;780.876;780.853;193.583;193.729;1.51740e+02;1.08019e+03;0.091;0.057;0.093;0.056;8.01667e+00;3.37092e+01;1.00000;1.00000;8.8495e-01;3.9661e-01;0.9477;0.9943;1.48015e+02;1.06618e+03;8.19291e+00;3.45695e+01;2.6352;2.8568;2.281070e-04;-6.240606e-05;1.927677e-03;0.001204;6.19656e-01;7.34562e-01;339.3731490;339.3730365;-6.2427316;-6.2427494;3387m061;3387m061w1o0016102;3387m061w2o0008891;118;107;1;1;0;0;0;0;1
2550p257o0009874;255.7943734;25.4225880;603.487;603.424;85.848;85.834;6.85800e+02;8.78988e+02;0.018;0.053;0.017;0.050;7.42858e+00;2.50204e+01;1.00000;1.00000;7.4047e-01;7.5533e-01;0.9625;0.9558;6.85488e+02;8.70004e+02;7.57558e+00;2.56478e+01;2.6284;2.8464;-7.102489e-04;9.751320e-04;4.424556e-04;0.001113;-1.57533e+00;-1.73348e+00;255.7943734;255.7943849;25.4225880;25.4225401;2550p257;2550p257w1o0013765;2550p257w2o0009252;170;171;1;1;0;0;0;0;1
0453m031o0026864;44.8918764;-3.7794189;40.754;41.075;1659.024;1658.830;1.44169e+02;9.95156e+02;0.088;0.055;0.089;0.053;7.36850e+00;2.97907e+01;1.00000;1.00000;4.7340e-01;1.3958e+00;0.7673;0.9937;1.40509e+02;9.99542e+02;7.52674e+00;3.05376e+01;2.6188;2.8392;3.195405e-04;3.054917e-03;1.880232e-03;0.001163;-9.45419e-01;-2.67467e+00;44.8918764;44.8920254;-3.7794189;-3.7791738;0453m031;0453m031w1o0052690;0453m031w2o0000518;131;132;1;1;0;0;0;0;1
3306m561o0022387;329.4547394;-55.5783950;1612.752;1612.765;1917.191;1917.222;8.38773e+03;1.04472e+04;0.002;0.006;0.003;0.007;1.66423e+01;4.36879e+01;1.00000;1.00000;1.0921e+01;1.6028e+00;0.9991;0.9991;8.38542e+03;1.04361e+04;1.69169e+01;4.46054e+01;2.6333;2.8611;-9.012222e-05;-2.999902e-04;1.043905e-04;0.000188;-1.05888e+00;-1.65550e+00;329.4547394;329.4546979;-55.5783950;-55.5783852;3306m561;3306m561w1o0034297;3306m561w2o0021349;140;141;1;1;0;0;0;0;1
1406m031o0025892;141.1501546;-2.2574844;2033.297;2033.340;399.129;399.109;1.82575e+03;2.25921e+03;0.009;0.026;0.008;0.024;1.03499e+01;3.28738e+01;1.00000;1.00000;7.2772e-01;5.3509e-01;0.9935;0.9883;1.82678e+03;2.23908e+03;1.05420e+01;3.36683e+01;2.6197;2.8397;1.628399e-04;-4.874468e-04;2.427648e-04;0.000584;-1.09203e+00;1.13437e-01;141.1501546;141.1501694;-2.2574844;-2.2574520;1406m031;1406m031w1o0041612;1406m031w2o0024884;120;117;0;0;0;0;0;0;0
2420p000o0023798;242.7763030;0.4294890;1585.800;1585.951;30.389;30.371;4.60835e+02;5.51718e+02;0.029;0.101;0.028;0.094;7.87054e+00;2.94905e+01;1.00000;1.00000;4.4054e-01;5.6314e-01;0.9786;0.9958;4.61214e+02;5.62061e+02;8.03384e+00;3.02466e+01;2.6307;2.8440;3.015399e-04;-3.691256e-03;6.604257e-04;0.002067;-1.11610e+00;-2.99251e-01;242.7763030;242.7763168;0.4294890;0.4296045;2420p000;2420p000w1o0036636;2420p000w2o0022524;138;133;0;0;0;0;0;0;0
3537p136o0006099;353.6356331;13.2209056;488.013;488.031;1225.711;1225.726;3.04868e+03;4.65449e+03;0.005;0.013;0.006;0.013;1.15939e+01;3.60871e+01;1.00000;1.00000;2.0631e+00;9.1574e-01;0.9978;0.9987;3.05397e+03;4.64806e+03;1.17996e+01;3.69276e+01;2.6332;2.8572;-3.236532e-04;-1.069129e-03;1.765354e-04;0.000325;-8.95508e-01;-1.52509e+00;353.6356331;353.6356211;13.2209056;13.2209191;3537p136;3537p136w1o0010392;3537p136w2o0005909;151;149;1;1;0;0;0;0;1
2297p090o0010403;229.5888482;8.9213388;807.138;806.797;1279.809;1280.051;9.36246e+02;1.54780e+03;0.016;0.035;0.015;0.033;8.91359e+00;2.98655e+01;1.00000;1.00000;7.6022e-01;3.4035e+00;0.7668;0.9994;9.32661e+02;1.53106e+03;9.07576e+00;3.05862e+01;2.6170;2.8320;4.321337e-04;4.480541e-03;3.895007e-04;0.000768;-1.93795e-01;-1.43419e-01;229.5888482;229.5886613;8.9213388;8.9210781;2297p090;2297p090w1o0017293;2297p090w2o0010023;138;136;1;1;0;0;0;0;1
0571m122o0016994;57.8269154;-11.8255479;1402.153;1402.128;178.382;178.402;1.73648e+03;2.04949e+03;0.009;0.027;0.009;0.026;9.88693e+00;3.13841e+01;1.00000;1.00000;9.9733e-01;8.1845e-01;0.9983;0.9977;1.73281e+03;2.05534e+03;1.00705e+01;3.21451e+01;2.6299;2.8468;-5.105138e-04;-9.567142e-04;2.473857e-04;0.000610;8.12135e-01;-5.90851e-01;57.8269154;57.8269000;-11.8255479;-11.8255676;0571m122;0571m122w1o0028065;0571m122w2o0016717;138;136;1;1;0;0;0;0;1
2074p514o0002255;207.3552745;50.8319492;160.582;160.587;1076.591;1076.599;5.37330e+03;6.47836e+03;0.003;0.009;0.003;0.008;1.34129e+01;3.53267e+01;1.00000;1.00000;8.8112e+00;2.5981e+00;0.9980;0.9979;5.38026e+03;6.47174e+03;1.36303e+01;3.60705e+01;2.6264;2.8488;-4.522204e-04;-7.916689e-04;1.292680e-04;0.000244;-6.50612e-01;-5.54671e-01;207.3552745;207.3552658;50.8319492;50.8319526;2074p514;2074p514w1o0003570;2074p514w2o0002203;196;194;1;1;0;0;0;0;1
